Mean Chronology  (Calibrated BP - 1950) ,Wild Terrestrial Fauna ,Avian Fauna ,Aquatic Fauna,Indet. Bones,Bovids,Cattle (Bos taurus/indicus),Sheep/Goat (Ovis/Capra Indet.),Iron Smelting,Iron Use,Ceramics,coastalforestmosaic,drycoastalwoodedgrassland,drynorthernwoodedgrassland,drysouthernwoodedgrassland,forest/wood/grasslandmosaic,montaneforest,comoros,kenya,madagascar,rwanda,tanzania
2092.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
924.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1205.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1164.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1864.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1979.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1685.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1818.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1633.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2206.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
614.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
637.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
855.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1238.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1347.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1617.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3634.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2422.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
218.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
224.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3103.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3983.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5279.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
151.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2251.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4652.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2120.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5090.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1442.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1360.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2162.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1954.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2152.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
141.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
852.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
356.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2053.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1189.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1794.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4445.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1562.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1684.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1730.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1813.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1938.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2241.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2414.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2545.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2852.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1088.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1085.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1010.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1081.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1008.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1071.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2785.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2696.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2527.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2856.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2783.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2805.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2804.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2532.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2798.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2523.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2529.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2805.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1077.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1365.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1367.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2937.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2423.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4403.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1450.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3424.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4553.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4634.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1360.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1451.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1324.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2250.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1517.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1654.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1262.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1614.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
721.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
793.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
298.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1240.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1261.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3159.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5183.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
409.0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
380.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1900.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
630.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
485.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
430.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
345.0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
230.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
250.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
341.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
260.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
351.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
393.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
247.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
889.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1370.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1245.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1160.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1691.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1080.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
723.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
617.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
814.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
818.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
861.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
853.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
863.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
810.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
625.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
614.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
697.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
737.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
737.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
853.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
694.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
736.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
608.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
583.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
914.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
603.0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
601.5,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
582.0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
522.5,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
614.0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
228.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
730.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
595.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
607.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
615.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
607.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
625.5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
